Drug,Phenotype,Ranked Targets,Common Targets,Overall Percentage,New_DrugBank Total Targets,ChEMBL Total Targets,TTD Total Targets,PubChem Total Targets,New_DrugBank Identified Targets,ChEMBL Identified Targets,TTD Identified Targets,PubChem Identified Targets,New_DrugBank Percentage,ChEMBL Percentage,TTD Percentage,PubChem Percentage
flutamide,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,pancreatitis,7,1,14.29,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,acute pancreatitis,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,pancreatitis idiopathic,4,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,adenocarcinoma of pancreas,13,1,7.69,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,phen_tp_pancreatitis,12,1,8.33,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,thrombocytopenia 5,2,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,thrombocytopenia 6,13,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,macrothrombocytopenia,4,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,idiopathic thrombocytopenia,12,1,8.33,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,thrombocytopenia due to platelet alloimmunization,25,1,4.0,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,phen_tp_thrombocytopenia,10,3,30.0,9,1,1,1,3,0,0,0,33.33,0.0,0.0,0.0
flutamide,phen_sig_tp_noFP_Sig_thrombocytopenia,12,3,25.0,9,1,1,1,3,0,0,0,33.33,0.0,0.0,0.0
flutamide,myocardial infarction,10,1,10.0,9,1,1,1,1,0,0,0,11.11,0.0,0.0,0.0
flutamide,old myocardial infarction,16,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,acute myocardial infarction,6,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
flutamide,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,hypertension,2,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,prehypertension,11,1,9.09,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,hypertensive disease,9,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,genetic hypertension,6,1,16.67,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,pulmonary hypertension,13,1,7.69,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,essential hypertension,10,2,20.0,13,3,1,1,2,0,0,0,15.38,0.0,0.0,0.0
naloxone,"hypertension, renovascular",11,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,idiopathic pulmonary hypertension,9,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,renal hypertension,12,1,8.33,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,ocular hypertension,9,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,"hypertension, portal",2,1,50.0,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,phen_tp_hypertension,12,2,16.67,13,3,1,1,2,0,0,0,15.38,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Dis_hypertension,12,3,25.0,13,3,1,1,3,0,0,0,23.08,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Sig_hypertension,14,1,7.14,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,pancreatitis,7,1,14.29,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,acute pancreatitis,12,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,pancreatitis idiopathic,4,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,adenocarcinoma of pancreas,13,1,7.69,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,phen_tp_pancreatitis,12,2,16.67,13,3,1,1,2,0,0,0,15.38,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Dis_pancreatitis,9,1,11.11,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,thrombocytopenia 5,2,1,50.0,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,thrombocytopenia 6,13,2,15.38,13,3,1,1,2,0,0,0,15.38,0.0,0.0,0.0
naloxone,macrothrombocytopenia,4,1,25.0,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,idiopathic thrombocytopenia,12,1,8.33,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,thrombocytopenia due to platelet alloimmunization,25,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,phen_tp_thrombocytopenia,10,3,30.0,13,3,1,1,3,0,0,0,23.08,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Sig_thrombocytopenia,12,4,33.33,13,3,1,1,4,0,0,0,30.77,0.0,0.0,0.0
naloxone,myocardial infarction,10,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,old myocardial infarction,16,1,6.25,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
naloxone,acute myocardial infarction,6,0,0.0,13,3,1,1,0,0,0,0,0.0,0.0,0.0,0.0
naloxone,phen_sig_tp_noFP_Sig_myocardial infarction,14,1,7.14,13,3,1,1,1,0,0,0,7.69,0.0,0.0,0.0
miltefosine,hypertension,2,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,prehypertension,11,1,9.09,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,hypertensive disease,9,1,11.11,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,genetic hypertension,6,1,16.67,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,pulmonary hypertension,13,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,essential hypertension,10,3,30.0,2,1,1,9,1,0,0,3,50.0,0.0,0.0,33.33
miltefosine,"hypertension, renovascular",11,2,18.18,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,idiopathic pulmonary hypertension,9,2,22.22,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,renal hypertension,12,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,ocular hypertension,9,1,11.11,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,"hypertension, portal",2,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,phen_tp_hypertension,12,2,16.67,2,1,1,9,1,0,0,2,50.0,0.0,0.0,22.22
miltefosine,phen_sig_tp_noFP_Dis_hypertension,12,2,16.67,2,1,1,9,1,0,0,2,50.0,0.0,0.0,22.22
miltefosine,phen_sig_tp_noFP_Sig_hypertension,14,1,7.14,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,pancreatitis,7,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,acute pancreatitis,12,2,16.67,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,pancreatitis idiopathic,4,1,25.0,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,adenocarcinoma of pancreas,13,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,phen_tp_pancreatitis,12,2,16.67,2,1,1,9,1,0,0,2,50.0,0.0,0.0,22.22
miltefosine,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,thrombocytopenia 5,2,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,thrombocytopenia 6,13,1,7.69,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,macrothrombocytopenia,4,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,idiopathic thrombocytopenia,12,1,8.33,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,thrombocytopenia due to platelet alloimmunization,25,2,8.0,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,phen_tp_thrombocytopenia,10,0,0.0,2,1,1,9,0,0,0,0,0.0,0.0,0.0,0.0
miltefosine,phen_sig_tp_noFP_Sig_thrombocytopenia,12,2,16.67,2,1,1,9,1,0,0,2,50.0,0.0,0.0,22.22
miltefosine,myocardial infarction,10,2,20.0,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,old myocardial infarction,16,2,12.5,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
miltefosine,acute myocardial infarction,6,1,16.67,2,1,1,9,0,0,0,1,0.0,0.0,0.0,11.11
miltefosine,phen_sig_tp_noFP_Sig_myocardial infarction,14,2,14.29,2,1,1,9,0,0,0,2,0.0,0.0,0.0,22.22
methsuximide,hypertension,2,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,prehypertension,11,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,hypertensive disease,9,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,genetic hypertension,6,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,pulmonary hypertension,13,1,7.69,2,3,1,4,1,0,0,1,50.0,0.0,0.0,25.0
methsuximide,essential hypertension,10,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,"hypertension, renovascular",11,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,idiopathic pulmonary hypertension,9,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,renal hypertension,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,ocular hypertension,9,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,"hypertension, portal",2,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_tp_hypertension,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,pancreatitis,7,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,acute pancreatitis,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,pancreatitis idiopathic,4,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,adenocarcinoma of pancreas,13,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_tp_pancreatitis,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,thrombocytopenia 5,2,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,thrombocytopenia 6,13,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,macrothrombocytopenia,4,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,idiopathic thrombocytopenia,12,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,thrombocytopenia due to platelet alloimmunization,25,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_tp_thrombocytopenia,10,1,10.0,2,3,1,4,1,0,0,1,50.0,0.0,0.0,25.0
methsuximide,phen_sig_tp_noFP_Sig_thrombocytopenia,12,1,8.33,2,3,1,4,1,0,0,1,50.0,0.0,0.0,25.0
methsuximide,myocardial infarction,10,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,old myocardial infarction,16,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,acute myocardial infarction,6,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
methsuximide,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,2,3,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,hypertension,2,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,prehypertension,11,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,hypertensive disease,9,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,genetic hypertension,6,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,pulmonary hypertension,13,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,essential hypertension,10,1,10.0,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,"hypertension, renovascular",11,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,idiopathic pulmonary hypertension,9,1,11.11,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,renal hypertension,12,1,8.33,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,ocular hypertension,9,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,"hypertension, portal",2,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,phen_tp_hypertension,12,1,8.33,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,phen_sig_tp_noFP_Dis_hypertension,12,1,8.33,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,pancreatitis,7,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,acute pancreatitis,12,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,pancreatitis idiopathic,4,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,adenocarcinoma of pancreas,13,1,7.69,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,phen_tp_pancreatitis,12,1,8.33,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,thrombocytopenia 5,2,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,thrombocytopenia 6,13,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,macrothrombocytopenia,4,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,idiopathic thrombocytopenia,12,1,8.33,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,thrombocytopenia due to platelet alloimmunization,25,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,phen_tp_thrombocytopenia,10,1,10.0,2,1,1,4,1,0,0,1,50.0,0.0,0.0,25.0
ledipasvir,phen_sig_tp_noFP_Sig_thrombocytopenia,12,2,16.67,2,1,1,4,2,0,0,2,100.0,0.0,0.0,50.0
ledipasvir,myocardial infarction,10,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,old myocardial infarction,16,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,acute myocardial infarction,6,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
ledipasvir,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,2,1,1,4,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,hypertension,2,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,prehypertension,11,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,hypertensive disease,9,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,genetic hypertension,6,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,pulmonary hypertension,13,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,essential hypertension,10,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,"hypertension, renovascular",11,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,idiopathic pulmonary hypertension,9,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,renal hypertension,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,ocular hypertension,9,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,"hypertension, portal",2,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_tp_hypertension,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,pancreatitis,7,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,acute pancreatitis,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,pancreatitis idiopathic,4,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,adenocarcinoma of pancreas,13,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_tp_pancreatitis,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,thrombocytopenia 5,2,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,thrombocytopenia 6,13,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,macrothrombocytopenia,4,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,idiopathic thrombocytopenia,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,thrombocytopenia due to platelet alloimmunization,25,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_tp_thrombocytopenia,10,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,myocardial infarction,10,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,old myocardial infarction,16,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,acute myocardial infarction,6,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
olaratumab,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,hypertension,2,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,prehypertension,11,1,9.09,3,23,1,29,1,0,0,1,33.33,0.0,0.0,3.45
acamprosate,hypertensive disease,9,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,genetic hypertension,6,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,pulmonary hypertension,13,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,essential hypertension,10,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,"hypertension, renovascular",11,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,idiopathic pulmonary hypertension,9,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,renal hypertension,12,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,ocular hypertension,9,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,"hypertension, portal",2,1,50.0,3,23,1,29,1,0,0,1,33.33,0.0,0.0,3.45
acamprosate,phen_tp_hypertension,12,1,8.33,3,23,1,29,1,0,0,1,33.33,0.0,0.0,3.45
acamprosate,phen_sig_tp_noFP_Dis_hypertension,12,2,16.67,3,23,1,29,1,1,0,2,33.33,4.35,0.0,6.9
acamprosate,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,pancreatitis,7,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,acute pancreatitis,12,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,pancreatitis idiopathic,4,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,adenocarcinoma of pancreas,13,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,phen_tp_pancreatitis,12,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,phen_sig_tp_noFP_Dis_pancreatitis,9,1,11.11,3,23,1,29,0,1,0,1,0.0,4.35,0.0,3.45
acamprosate,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,thrombocytopenia 5,2,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,thrombocytopenia 6,13,1,7.69,3,23,1,29,1,0,0,1,33.33,0.0,0.0,3.45
acamprosate,macrothrombocytopenia,4,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,idiopathic thrombocytopenia,12,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,thrombocytopenia due to platelet alloimmunization,25,1,4.0,3,23,1,29,1,0,0,1,33.33,0.0,0.0,3.45
acamprosate,phen_tp_thrombocytopenia,10,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,myocardial infarction,10,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,old myocardial infarction,16,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,acute myocardial infarction,6,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
acamprosate,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,3,23,1,29,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,hypertension,2,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,prehypertension,11,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,hypertensive disease,9,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,genetic hypertension,6,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,pulmonary hypertension,13,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,essential hypertension,10,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,"hypertension, renovascular",11,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,idiopathic pulmonary hypertension,9,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,renal hypertension,12,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,ocular hypertension,9,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,"hypertension, portal",2,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_tp_hypertension,12,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,pancreatitis,7,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,acute pancreatitis,12,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,pancreatitis idiopathic,4,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,adenocarcinoma of pancreas,13,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_tp_pancreatitis,12,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,thrombocytopenia 5,2,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,thrombocytopenia 6,13,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
mebendazole,macrothrombocytopenia,4,0,0.0,3,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
