drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB01166	enzyme	P05177	1544	Humans	unknown	substrate
DB01173	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01174	enzyme	P05177	1544	Humans	no	inducer
DB01182	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB01184	enzyme	P05177	1544	Humans	unknown	substrate
DB01191	enzyme	P05177	1544	Humans	unknown	substrate
DB01195	enzyme	P05177	1544	Humans	unknown	substrate
DB01208	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01217	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01223	enzyme	P05177	1544	Humans	unknown	substrate
DB01233	enzyme	P05177	1544	Humans	unknown	substrate
DB01241	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01242	enzyme	P05177	1544	Humans	no	substrate
DB01254	enzyme	P05177	1544	Humans	unknown	substrate
DB01283	enzyme	P05177	1544	Humans	unknown	substrate
DB01303	enzyme	P05177	1544	Humans	unknown	substrate
DB01306	enzyme	P05177	1544	Humans	unknown	inducer
DB01307	enzyme	P05177	1544	Humans	no	inducer
DB01309	enzyme	P05177	1544	Humans	unknown	inducer
DB01320	enzyme	P05177	1544	Humans	unknown	inducer
DB01367	enzyme	P05177	1544	Humans	unknown	substrate
DB01381	enzyme	P05177	1544	Humans	no	inhibitor
DB01388	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01405	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB01412	enzyme	P05177	1544	Humans	unknown	substrate
DB01418	enzyme	P05177	1544	Humans	unknown	substrate
DB01424	enzyme	P05177	1544	Humans	unknown	substrate
DB01435	enzyme	P05177	1544	Humans	unknown	substrate
DB01482	enzyme	P05177	1544	Humans	no	substrate
DB01558	enzyme	P05177	1544	Humans	unknown	substrate
DB01601	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB01609	enzyme	P05177	1544	Humans	unknown	inhibitor
DB01623	enzyme	P05177	1544	Humans	unknown	substrate
DB01628	enzyme	P05177	1544	Humans	unknown	substrate
DB01645	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB01656	enzyme	P05177	1544	Humans	no	substrate
DB01667	enzyme	P05177	1544	Humans	no	substrate
DB02134	enzyme	P05177	1544	Humans	no	substrate
DB02489	enzyme	P05177	1544	Humans	no	substrate
DB02709	enzyme	P05177	1544	Humans	no	substrate|inhibitor|inducer
DB03783	enzyme	P05177	1544	Humans	unknown	substrate
DB04076	enzyme	P05177	1544	Humans	no	substrate
DB04216	enzyme	P05177	1544	Humans	no	inhibitor
DB04356	enzyme	P05177	1544	Humans	no	substrate
DB04574	enzyme	P05177	1544	Humans	unknown	substrate
DB04841	enzyme	P05177	1544	Humans	unknown	substrate
DB04854	enzyme	P05177	1544	Humans	no	substrate
DB04871	enzyme	P05177	1544	Humans	no	substrate
DB04889	enzyme	P05177	1544	Humans	unknown	substrate
DB04948	enzyme	P05177	1544	Humans	no	substrate
DB04951	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB05015	enzyme	P05177	1544	Humans	unknown	inducer
DB05115	enzyme	P05177	1544	Humans	unknown	inducer
DB05258	enzyme	P05177	1544	Humans	unknown	inhibitor
DB05396	enzyme	P05177	1544	Humans	unknown	inhibitor
DB05488	enzyme	P05177	1544	Humans	no	inhibitor
DB05667	enzyme	P05177	1544	Humans	no	inducer
DB05676	enzyme	P05177	1544	Humans	unknown	substrate
DB05708	enzyme	P05177	1544	Humans	unknown	substrate
DB05812	enzyme	P05177	1544	Humans	unknown	inhibitor
DB05928	enzyme	P05177	1544	Humans	unknown	inducer
DB05990	enzyme	P05177	1544	Humans	unknown	inhibitor|downregulator
DB06016	enzyme	P05177	1544	Humans	no	inhibitor
DB06077	enzyme	P05177	1544	Humans	no	substrate
DB06083	enzyme	P05177	1544	Humans	no	substrate
DB06137	enzyme	P05177	1544	Humans	no	inhibitor
DB06148	enzyme	P05177	1544	Humans	unknown	substrate
DB06160	enzyme	P05177	1544	Humans	no	inhibitor
DB06210	enzyme	P05177	1544	Humans	unknown	substrate
DB06216	enzyme	P05177	1544	Humans	unknown	substrate
DB06234	enzyme	P05177	1544	Humans	no	substrate
DB06235	enzyme	P05177	1544	Humans	unknown	substrate
DB06264	enzyme	P05177	1544	Humans	unknown	substrate
DB06290	enzyme	P05177	1544	Humans	no	inhibitor
DB06292	enzyme	P05177	1544	Humans	no	substrate
DB06413	enzyme	P05177	1544	Humans	unknown	inducer
DB06442	enzyme	P05177	1544	Humans	unknown	inhibitor
DB06448	enzyme	P05177	1544	Humans	no	substrate
DB06479	enzyme	P05177	1544	Humans	unknown	substrate
DB06510	enzyme	P05177	1544	Humans	unknown	substrate
DB06589	enzyme	P05177	1544	Humans	unknown	substrate
DB06594	enzyme	P05177	1544	Humans	unknown	substrate
DB06595	enzyme	P05177	1544	Humans	unknown	inhibitor|inducer
DB06600	enzyme	P05177	1544	Humans	no	inhibitor
DB06605	enzyme	P05177	1544	Humans	unknown	substrate
DB06626	enzyme	P05177	1544	Humans	no	substrate
DB06654	enzyme	P05177	1544	Humans	unknown	inhibitor
DB06732	enzyme	P05177	1544	Humans	unknown	inducer
DB06769	enzyme	P05177	1544	Humans	no	substrate
DB06770	enzyme	P05177	1544	Humans	unknown	substrate
DB06771	enzyme	P05177	1544	Humans	no	inhibitor
DB06774	enzyme	P05177	1544	Humans	unknown	substrate|inducer
DB06803	enzyme	P05177	1544	Humans	unknown	inhibitor
DB06820	enzyme	P05177	1544	Humans	unknown	inhibitor
DB07453	target	P05177	1544	Humans	unknown	
DB08496	enzyme	P05177	1544	Humans	unknown	substrate
DB08867	enzyme	P05177	1544	Humans	no	substrate
DB08880	enzyme	P05177	1544	Humans	unknown	inducer
DB08881	enzyme	P05177	1544	Humans	unknown	inhibitor
DB08883	enzyme	P05177	1544	Humans	unknown	substrate
DB08910	enzyme	P05177	1544	Humans	unknown	substrate
DB08912	enzyme	P05177	1544	Humans	no	inhibitor
DB08972	enzyme	P05177	1544	Humans	unknown	inhibitor
DB09061	target	P05177	1544	Humans	unknown	inhibitor
DB09061	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor|inducer
DB09071	enzyme	P05177	1544	Humans	unknown	substrate
DB09078	enzyme	P05177	1544	Humans	unknown	inhibitor
DB09118	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor|inducer
DB09120	enzyme	P05177	1544	Humans	unknown	inhibitor
DB09122	enzyme	P05177	1544	Humans	unknown	downregulator
DB09167	enzyme	P05177	1544	Humans	unknown	inhibitor
DB09185	enzyme	P05177	1544	Humans	no	inhibitor
DB09198	enzyme	P05177	1544	Humans	no	inhibitor
DB09225	enzyme	P05177	1544	Humans	no	substrate
DB09241	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor|inducer
DB09256	enzyme	P05177	1544	Humans	unknown	substrate
DB09273	enzyme	P05177	1544	Humans	no	substrate
DB09288	enzyme	P05177	1544	Humans	no	substrate
DB09290	enzyme	P05177	1544	Humans	unknown	substrate
DB09330	enzyme	P05177	1544	Humans	no	inducer
DB09456	enzyme	P05177	1544	Humans	unknown	inducer
DB09564	enzyme	P05177	1544	Humans	no	inducer
DB09570	enzyme	P05177	1544	Humans	unknown	substrate
DB11198	enzyme	P05177	1544	Humans	unknown	inhibitor
DB11404	enzyme	P05177	1544	Humans	unknown	inhibitor
DB11443	enzyme	P05177	1544	Humans	no	inhibitor
DB11450	enzyme	P05177	1544	Humans	unknown	substrate
DB11491	enzyme	P05177	1544	Humans	no	inhibitor
DB11511	enzyme	P05177	1544	Humans	no	inhibitor
DB11564	enzyme	P05177	1544	Humans	unknown	inducer
DB11567	enzyme	P05177	1544	Humans	unknown	inducer
DB11568	enzyme	P05177	1544	Humans	unknown	inducer
DB11632	enzyme	P05177	1544	Humans	no	inhibitor
DB11642	enzyme	P05177	1544	Humans	unknown	inducer
DB11672	enzyme	P05177	1544	Humans	unknown	inhibitor
DB11689	enzyme	P05177	1544	Humans	no	substrate
DB11697	enzyme	P05177	1544	Humans	no	inhibitor|inducer
DB11737	enzyme	P05177	1544	Humans	unknown	substrate
DB11753	enzyme	P05177	1544	Humans	no	inhibitor
DB11757	enzyme	P05177	1544	Humans	unknown	substrate
DB11774	enzyme	P05177	1544	Humans	no	inhibitor
DB11791	enzyme	P05177	1544	Humans	unknown	inhibitor
DB11793	enzyme	P05177	1544	Humans	no	inducer
DB11837	enzyme	P05177	1544	Humans	unknown	inhibitor
DB11892	enzyme	P05177	1544	Humans	no	inhibitor
DB11932	enzyme	P05177	1544	Humans	no	substrate|inhibitor
DB11967	enzyme	P05177	1544	Humans	unknown	substrate
DB11994	target	P05177	1544	Humans	unknown	inhibitor
DB12001	enzyme	P05177	1544	Humans	unknown	inhibitor
DB12026	enzyme	P05177	1544	Humans	no	substrate
DB12151	enzyme	P05177	1544	Humans	no	inhibitor
DB12161	enzyme	P05177	1544	Humans	no	substrate
DB12245	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB12265	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor|inducer
DB12332	enzyme	P05177	1544	Humans	no	substrate|inhibitor|inducer
DB12406	enzyme	P05177	1544	Humans	no	substrate
DB12499	enzyme	P05177	1544	Humans	no	inhibitor
DB12814	enzyme	P05177	1544	Humans	unknown	inhibitor
DB12945	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13174	enzyme	P05177	1544	Humans	unknown	inhibitor
DB13203	enzyme	P05177	1544	Humans	no	substrate
DB13261	enzyme	P05177	1544	Humans	no	inhibitor
DB13449	enzyme	P05177	1544	Humans	no	substrate
DB13573	enzyme	P05177	1544	Humans	no	substrate
DB13592	enzyme	P05177	1544	Humans	no	substrate
DB13609	enzyme	P05177	1544	Humans	unknown	substrate
DB13634	enzyme	P05177	1544	Humans	no	substrate
DB13772	enzyme	P05177	1544	Humans	no	inhibitor
DB13812	enzyme	P05177	1544	Humans	no	substrate
DB13823	enzyme	P05177	1544	Humans	no	inhibitor
DB13874	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13952	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13953	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13954	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13955	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13956	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor
DB13975	enzyme	P05177	1544	Humans	no	inhibitor
DB14009	enzyme	P05177	1544	Humans	unknown	substrate|inhibitor|inducer
DB14011	target	P05177	1544	Humans	unknown	inhibitor
DB14018	enzyme	P05177	1544	Humans	no	substrate
DB14025	enzyme	P05177	1544	Humans	unknown	inhibitor
DB14029	enzyme	P05177	1544	Humans	no	inhibitor
DB14132	enzyme	P05177	1544	Humans	no	substrate
DB14635	enzyme	P05177	1544	Humans	unknown	inhibitor
DB14737	enzyme	P05177	1544	Humans	unknown	inhibitor
DB14989	enzyme	P05177	1544	Humans	unknown	substrate
DB14999	enzyme	P05177	1544	Humans	unknown	downregulator
DB15011	enzyme	P05177	1544	Humans	no	inducer
DB15093	enzyme	P05177	1544	Humans	unknown	inducer
DB15119	enzyme	P05177	1544	Humans	no	inhibitor
DB15131	enzyme	P05177	1544	Humans	unknown	inhibitor
DB15442	enzyme	P05177	1544	Humans	unknown	inducer
DB15444	enzyme	P05177	1544	Humans	unknown	inhibitor
DB15568	enzyme	P05177	1544	Humans	unknown	substrate
DB15822	enzyme	P05177	1544	Humans	no	substrate
DB16220	enzyme	P05177	1544	Humans	unknown	inducer
DB16236	enzyme	P05177	1544	Humans	no	substrate
DB16267	enzyme	P05177	1544	Humans	no	substrate
DB16650	enzyme	P05177	1544	Humans	unknown	substrate
DB16703	enzyme	P05177	1544	Humans	no	inhibitor
DB00009	target	P00747	5340	Humans	yes	activator
DB00013	target	P00747	5340	Humans	yes	activator
DB00015	target	P00747	5340	Humans	yes	activator
DB00029	target	P00747	5340	Humans	yes	activator
DB00031	target	P00747	5340	Humans	yes	activator
DB00086	target	P00747	5340	Humans	yes	activator
DB00302	target	P00747	5340	Humans	yes	inhibitor
DB00513	target	P00747	5340	Humans	yes	inhibitor
DB03709	target	P00747	5340	Humans	unknown	
DB04925	target	P00747	5340	Humans	unknown	
DB06692	target	P00747	5340	Humans	unknown	
DB09130	target	P00747	5340	Humans	unknown	
DB12831	target	P00747	5340	Humans	yes	inhibitor
DB00009	target	P02671	2243	Humans	yes	binder
DB00015	target	P02671	2243	Humans	yes	
DB00029	target	P02671	2243	Humans	yes	
DB00031	target	P02671	2243	Humans	yes	
DB01593	target	P02671	2243	Humans	unknown	
DB04919	target	P02671	2243	Humans	unknown	
DB05099	target	P02671	2243	Humans	unknown	
DB05675	target	P02671	2243	Humans	unknown	
DB06245	target	P02671	2243	Humans	unknown	
DB11300	target	P02671	2243	Humans	yes	activator
DB11311	target	P02671	2243	Humans	yes	cleavage
DB11571	target	P02671	2243	Humans	yes	activator
DB11572	target	P02671	2243	Humans	yes	activator
DB13151	target	P02671	2243	Humans	yes	cleavage
DB14487	target	P02671	2243	Humans	unknown	
DB14533	target	P02671	2243	Humans	unknown	binder
DB14548	target	P02671	2243	Humans	unknown	binder
DB00009	target	P02679	2266	Humans	yes	binder
DB11300	target	P02679	2266	Humans	yes	activator
DB11571	target	P02679	2266	Humans	yes	activator
DB11572	target	P02679	2266	Humans	yes	activator
DB00009	target	P05121	5054	Humans	unknown	
DB00013	target	P05121	5054	Humans	yes	substrate|inducer
DB00015	target	P05121	5054	Humans	unknown	
DB00029	target	P05121	5054	Humans	unknown	
DB00031	target	P05121	5054	Humans	unknown	
DB00055	target	P05121	5054	Humans	unknown	
DB00197	target	P05121	5054	Humans	unknown	antagonist
DB02587	target	P05121	5054	Humans	unknown	inhibitor
DB05254	target	P05121	5054	Humans	unknown	
DB09130	target	P05121	5054	Humans	unknown	
DB13242	target	P05121	5054	Humans	unknown	inhibitor
DB00010	target	Q02643	2692	Humans	yes	agonist
DB08869	target	Q02643	2692	Humans	yes	binder
DB00012	target	P19235	2057	Humans	yes	agonist
DB00016	target	P19235	2057	Humans	yes	agonist
DB07637	target	P19235	2057	Humans	unknown	
DB08894	target	P19235	2057	Humans	yes	stimulator
DB09107	target	P19235	2057	Humans	yes	stimulator
DB00013	target	Q03405	5329	Humans	yes	inducer|modulator
DB00031	target	Q03405	5329	Humans	unknown	
DB05476	target	Q03405	5329	Humans	unknown	
DB06245	target	Q03405	5329	Humans	unknown	
DB00013	target	P05120	5055	Humans	yes	substrate|inducer
DB00031	target	P05120	5055	Humans	unknown	
DB06245	target	P05120	5055	Humans	unknown	
DB00013	target	P05154	5104	Humans	unknown	substrate
DB00055	target	P05154	5104	Humans	unknown	
DB05413	target	P05154	5104	Humans	unknown	
DB05961	target	P05154	5104	Humans	unknown	
DB00013	target	P98164	4036	Humans	unknown	substrate
DB00030	target	P98164	4036	Humans	unknown	substrate
DB00115	transporter	P98164	4036	Humans	unknown	
DB00798	transporter	P98164	4036	Humans	no	substrate
DB00013	target	Q9Y5Y6	6768	Humans	unknown	substrate
DB03127	target	Q9Y5Y6	6768	Humans	unknown	
DB13729	target	Q9Y5Y6	6768	Humans	unknown	inhibitor
DB00013	target	P14543	4811	Humans	unknown	ligand
DB00013	enzyme	P39900	4321	Humans	unknown	substrate
DB00551	target	P39900	4321	Humans	unknown	inhibitor
DB00786	target	P39900	4321	Humans	yes	inhibitor
DB02118	target	P39900	4321	Humans	unknown	
DB03367	target	P39900	4321	Humans	unknown	
DB03880	target	P39900	4321	Humans	unknown	
DB04405	target	P39900	4321	Humans	unknown	
DB05387	target	P39900	4321	Humans	unknown	
DB07026	target	P39900	4321	Humans	unknown	
DB07446	target	P39900	4321	Humans	unknown	
DB07556	target	P39900	4321	Humans	unknown	
DB07683	target	P39900	4321	Humans	unknown	
DB07920	target	P39900	4321	Humans	unknown	
DB07921	target	P39900	4321	Humans	unknown	
DB07922	target	P39900	4321	Humans	unknown	
DB08271	target	P39900	4321	Humans	unknown	
DB08599	target	P39900	4321	Humans	unknown	
DB00014	target	P22888	3973	Humans	yes	agonist
DB00032	target	P22888	3973	Humans	yes	
DB00044	target	P22888	3973	Humans	yes	agonist
DB00050	target	P22888	3973	Humans	unknown	
DB00097	target	P22888	3973	Humans	yes	
DB06719	target	P22888	3973	Humans	yes	
DB09126	target	P22888	3973	Humans	yes	ligand
DB00017	target	P30988	799	Humans	unknown	agonist
DB01278	target	P30988	799	Humans	yes	agonist
DB00019	target	Q99062	1441	Humans	yes	agonist
DB00099	target	Q99062	1441	Humans	yes	stimulator
DB05249	target	Q99062	1441	Humans	unknown	
DB13144	target	Q99062	1441	Humans	yes	agonist
DB13200	target	Q99062	1441	Humans	yes	agonist
DB15001	target	Q99062	1441	Humans	yes	ligand
DB00019	enzyme	P08246	1991	Humans	no	substrate
DB00058	target	P08246	1991	Humans	yes	inhibitor
DB00099	enzyme	P08246	1991	Humans	unknown	substrate
DB02341	target	P08246	1991	Humans	unknown	
DB03925	target	P08246	1991	Humans	unknown	inhibitor
DB05161	target	P08246	1991	Humans	unknown	
DB12622	target	P08246	1991	Humans	unknown	inhibitor
DB15588	target	P08246	1991	Humans	unknown	inhibitor
DB00020	target	P15509	1438	Humans	yes	agonist
DB05194	target	P15509	1438	Humans	unknown	
DB05386	target	P15509	1438	Humans	unknown	
DB10770	target	P15509	1438	Humans	unknown	agonist
DB10772	target	P15509	1438	Humans	yes	agonist
DB11338	target	P15509	1438	Humans	unknown	
DB00020	target	P26951	3563	Humans	yes	agonist
DB14731	target	P26951	3563	Humans	yes	ligand
DB00020	target	P32927	1439	Humans	yes	agonist
DB05264	target	P32927	1439	Humans	unknown	
DB05943	target	P32927	1439	Humans	unknown	
DB00020	target	P34741	6383	Humans	unknown	agonist
DB00020	target	P13727	5553	Humans	unknown	
DB06752	target	P13727	5553	Humans	yes	degradation
DB00022	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00091	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00170	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00176	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00182	enzyme	P10635	1565	Humans	unknown	substrate
DB00184	enzyme	P10635	1565	Humans	unknown	substrate
DB00185	enzyme	P10635	1565	Humans	unknown	substrate
DB00187	enzyme	P10635	1565	Humans	no	substrate
DB00188	enzyme	P10635	1565	Humans	unknown	substrate
DB00193	enzyme	P10635	1565	Humans	unknown	substrate
DB00195	enzyme	P10635	1565	Humans	unknown	substrate
DB00201	enzyme	P10635	1565	Humans	unknown	substrate
DB00203	enzyme	P10635	1565	Humans	unknown	substrate
DB00208	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00209	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00211	enzyme	P10635	1565	Humans	unknown	substrate
DB00215	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00216	enzyme	P10635	1565	Humans	unknown	substrate
DB00220	enzyme	P10635	1565	Humans	no	inhibitor
DB00224	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00234	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00238	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00243	enzyme	P10635	1565	Humans	no	substrate|inhibitor
DB00252	enzyme	P10635	1565	Humans	no	substrate
DB00257	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00264	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00277	enzyme	P10635	1565	Humans	unknown	substrate
DB00281	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00283	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00285	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00289	enzyme	P10635	1565	Humans	unknown	substrate
DB00297	enzyme	P10635	1565	Humans	unknown	substrate
DB00316	enzyme	P10635	1565	Humans	unknown	substrate
DB00317	enzyme	P10635	1565	Humans	no	substrate|inhibitor
DB00318	enzyme	P10635	1565	Humans	unknown	substrate
DB00321	enzyme	P10635	1565	Humans	unknown	substrate
DB00330	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00333	enzyme	P10635	1565	Humans	no	substrate|inhibitor
DB00334	enzyme	P10635	1565	Humans	no	substrate|inhibitor
DB00335	enzyme	P10635	1565	Humans	no	substrate
DB00338	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00342	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00343	enzyme	P10635	1565	Humans	unknown	substrate
DB00349	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00356	enzyme	P10635	1565	Humans	unknown	substrate
DB00361	enzyme	P10635	1565	Humans	no	inhibitor
DB00363	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00370	enzyme	P10635	1565	Humans	unknown	substrate
DB00373	enzyme	P10635	1565	Humans	unknown	substrate
DB00377	enzyme	P10635	1565	Humans	unknown	substrate
DB00379	enzyme	P10635	1565	Humans	unknown	substrate
DB00381	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00396	enzyme	P10635	1565	Humans	unknown	substrate
DB00398	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00409	enzyme	P10635	1565	Humans	unknown	substrate
DB00412	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00420	enzyme	P10635	1565	Humans	unknown	substrate
DB00425	enzyme	P10635	1565	Humans	unknown	substrate
DB00433	enzyme	P10635	1565	Humans	unknown	substrate
DB00439	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00448	enzyme	P10635	1565	Humans	unknown	inhibitor
DB00454	enzyme	P10635	1565	Humans	unknown	substrate
DB00455	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00458	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
DB00468	enzyme	P10635	1565	Humans	unknown	substrate|inhibitor
